candidate_id,candidate_digest,model_id,workload_id,workload_type,software_state,seq_len,batch_size,output_tokens,status,evidence_level,estimate_cycles,latency,throughput,capacity_status,topology_status,prefill_result_digest,decode_result_digest,request_formula,uncertainty_low,uncertainty_high,result_digest
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,llama2_7b,request__llama2_7b__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,5004082949374.545,10008.16589874909,3.274126381547656,capacity_infeasible_projection,capacity_feasible,cb1c230b6aeb62c107b9df12561ebbdbd82b4057c81b5c1d69b46ade7c9371a6,b92f9baa7c71e8c46e3f9f98ab0ae907b2e0b4b005524fd15d19110d71a7b253,prefill_cycles + 512 * steady_decode_cycles,2752269841918.1997,7255896056830.89,884b2c25910fe686be7220bd4a87b3740e45f62402e6dcfa0ef0b7eeb909778b
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,llama2_7b,request__llama2_7b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,39640515095806.625,79281.03019161324,3.3065160652734673,capacity_infeasible_projection,capacity_feasible,cb1c230b6aeb62c107b9df12561ebbdbd82b4057c81b5c1d69b46ade7c9371a6,81ff19ef830d64a8b6d468940ce3c876d3c1a742805dc22bf1a7bdd794486f9c,prefill_cycles + 512 * steady_decode_cycles,21802307522455.848,57478722669157.41,c66e26c71a1ad0e56f2c87c5e9d934ce6ed00607b91a108498a2e6bf8691c2cf
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,llama3_1_405b,request__llama3_1_405b__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,8231152205997.155,16462.30441199431,1.9904868224964594,capacity_infeasible_projection,capacity_feasible,7a40e7fdfcfffb391de87eef5e4abc1b25d753c9c124aa50f45e10afdadb673f,16e3fdc717e0c46df0cbceeda0008573e3a0faa10c6ceb83fd9aa98138b3f9c6,prefill_cycles + 512 * steady_decode_cycles,4528366793635.783,11933937618358.527,39cf2c6333f07847a2f283dc461f0b2bdb814501551eccc4bc37daff0af743b9
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,llama3_1_405b,request__llama3_1_405b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,42745529725099.57,85491.05945019914,3.0663323356368744,capacity_infeasible_projection,capacity_feasible,7a40e7fdfcfffb391de87eef5e4abc1b25d753c9c124aa50f45e10afdadb673f,861be307895c12d53d9ac8c53ce48e937b87129d27be7c090f7d41fbc66908ba,prefill_cycles + 512 * steady_decode_cycles,23511274429142.113,61979785021057.02,3e9b1b29c3c876370614476fa17705fbfb4ca6007669db39f0d860218e549ab8
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,llama3_1_405b,request__llama3_1_405b__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,8231134907635.345,16462.26981527069,1.990491005657302,capacity_infeasible_projection,capacity_feasible,fb352b76bb06b21933c71c45f894f81adeaa57fa3710f61601dca561c2ba0365,a30f6168e582285401258437ad9803bf03f1ba996286c70ad80e02316f2f13fe,prefill_cycles + 512 * steady_decode_cycles,4528355549700.591,11933914265570.098,b0e3209dbe5b228bc92cb05393ad7196df3b08640e2d5c385c6b9210f5c38290
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,llama3_1_405b,request__llama3_1_405b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,42335798004979.195,84671.59600995839,3.096008724923158,capacity_infeasible_projection,capacity_feasible,fb352b76bb06b21933c71c45f894f81adeaa57fa3710f61601dca561c2ba0365,dbdece2700bd3187c0130e86c674c6df9a221465d996252f1bffb4073d4e1963,prefill_cycles + 512 * steady_decode_cycles,23285920253239.71,61385675756718.69,308773fe57a8ed910039ca843bb0b2bca01cfdd80cb797974a695d5b6cee41ec
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,llama3_8b,request__llama3_8b__b64__g512,request,naive,2304,64,512,analytical_feasible,resource_explicit_analytical_extrapolation,1297255137016.2935,2594.510274032587,12.629743781692358,capacity_feasible,capacity_feasible,ff599ac064e59ef45e3e8acddac98d0526f8e7eecfbb3ed8edef6a2ca56e440d,e73498e37e1abddbed7a1c5402b4a3cff08b48d34b4f8a1f2a00c7ebc43c0d75,prefill_cycles + 512 * steady_decode_cycles,843215839060.5908,1751294434971.9963,93ecb021fb52935979a4e25f754b8c7ea950ab48a9d16aa3ee5f286035483cb3
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,llama3_8b,request__llama3_8b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,9969688276455.275,19939.37655291055,13.147050977465735,capacity_infeasible_projection,capacity_feasible,ff599ac064e59ef45e3e8acddac98d0526f8e7eecfbb3ed8edef6a2ca56e440d,2abab500b631c538b1d003a362dd23e5a0ac703db59df493c95622e6e685666d,prefill_cycles + 512 * steady_decode_cycles,5483353164214.466,14456023388696.084,baf8f2cfec48d384cfab3e45bbe7502a05dd1a89a5eb52eaca792af77d02c2a6
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,llama3_8b,request__llama3_8b__b64__g512,request,sw_opt,2304,64,512,analytical_feasible,resource_explicit_analytical_extrapolation,1297258122876.42,2594.51624575284,12.629714712189767,capacity_feasible,capacity_feasible,469f80dafad34e5cb0656554de7aca07b4382120dbc3cb42833ccc685e1f6747,7118cc8fb90b8c0413d2a711fa82f11d06bd1a2b54a90bb72c2b2c8d64b89cb8,prefill_cycles + 512 * steady_decode_cycles,843217779869.673,1751298465883.167,85021eb3434028ace839925612f529e5d3e5ae53c3309587aa347466813d4299
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,llama3_8b,request__llama3_8b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,9956847259260.432,19913.694518520864,13.16400629507454,capacity_infeasible_projection,capacity_feasible,469f80dafad34e5cb0656554de7aca07b4382120dbc3cb42833ccc685e1f6747,d9339b9a5e4b7659b9adffc117da6232df84b84623d4a0581b7ddbeaa42aaf43,prefill_cycles + 512 * steady_decode_cycles,5476290903343.314,14437403615177.547,0e7f81231529a2586aba2bbd3cbd7c8f26232a5933f7cd1a2f666a012261f8fc
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,mixtral_8x7b,request__mixtral_8x7b__b64__g512,request,naive,2304,64,512,analytical_feasible,resource_explicit_analytical_extrapolation,1623632444403.1562,3247.2648888063127,10.090953809452067,capacity_feasible,capacity_feasible,d311f9fdcb80dbc90ad5faf052776c5d51743dea7cdb31c02e5e35b4556d2042,3e05218f9e179575c15b33a51ba3d5199c55b8a9a91122f63aa74de2415dabd5,prefill_cycles + 512 * steady_decode_cycles,1055361088862.0515,2191903799944.2612,0ccd9e089df14e72bb00ede969dfdbdb3292ffe51316072c6f76c6e075275af5
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,mixtral_8x7b,request__mixtral_8x7b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,10324126036842.686,20648.25207368537,12.695699329149639,capacity_infeasible_projection,capacity_feasible,d311f9fdcb80dbc90ad5faf052776c5d51743dea7cdb31c02e5e35b4556d2042,1a52cab79c76b39441f164709db2b97e9a23f93b59a36a7eb9a3d057a6583cd8,prefill_cycles + 512 * steady_decode_cycles,5678428305107.277,14969823768578.094,08f5f3719a9b0beb6c6e33aba4a0f7a3ad7e7bf39c984431603003fb0adad2b6
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,mixtral_8x7b,request__mixtral_8x7b__b64__g512,request,sw_opt,2304,64,512,analytical_feasible,resource_explicit_analytical_extrapolation,1623418982677.2896,3246.837965354579,10.092280658798286,capacity_feasible,capacity_feasible,9d076cbee9d00616948d978263fa8ea75bc3a1337f086589b94bd7cbe8fd22b8,d6c547d521055fb90e7ada8cdc85dac09c77f87a7c5d55f3d997a12f7f0ecd7e,prefill_cycles + 512 * steady_decode_cycles,1055222338740.2383,2191615626614.341,ff39c81fad5d4de78e73afb1a88c594fcc2e144042dfc1de3ede785eb50426b1
cand-5251263ea0d62d27,5251263ea0d62d27852742410a7ba7adca512b47f73b3f48fbd06342f54952c7,mixtral_8x7b,request__mixtral_8x7b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,10283008119061.3,20566.0162381226,12.7464647000556,capacity_infeasible_projection,capacity_feasible,9d076cbee9d00616948d978263fa8ea75bc3a1337f086589b94bd7cbe8fd22b8,a11521cebb14daf97722eb640c29d795ecd162cc9e64e6bf9792a177017a5f8a,prefill_cycles + 512 * steady_decode_cycles,5655792104154.93,14910224133967.674,7be117582b2c7eaa087cdb5a8b0b9af117f8b0059a74ad8df466e0b6169a8e45
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,deepseek_v3,request__deepseek_v3__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,4220214164208.193,8440.428328416387,3.8822674306326364,capacity_infeasible_projection,capacity_feasible,87326c0351558ddbd57cb40e2b67821ba8459197f71e01055fc9cbac4cb61150,8dfd2177605d43a49ce54ddf49f82e41484f8adb310b10deb7016c818a1520b1,prefill_cycles + 512 * steady_decode_cycles,2321117790314.5063,6119310538101.88,9c8b7cb088ad4f67b90c5d2a317a64b797a4da297dfcc8ccabd178e0b656a6cc
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,deepseek_v3,request__deepseek_v3__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,8827495553254.34,17654.991106508678,14.848152480992082,capacity_infeasible_projection,capacity_feasible,87326c0351558ddbd57cb40e2b67821ba8459197f71e01055fc9cbac4cb61150,c954e86b5acb0b983b2e7655a8af18490b27e611f41c2e28f91140a8fc52411e,prefill_cycles + 512 * steady_decode_cycles,4855122554289.887,12799868552218.791,898022b3af6b7734367314603e618da49047942dd952663f79ac47b1c6d53a29
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,deepseek_v3,request__deepseek_v3__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,4219829271556.454,8439.658543112908,3.8826215341069656,capacity_infeasible_projection,capacity_feasible,7f2c37c85bbb665463cdb532a1e7908232bec0d65ac2baa1c16834b31c8a0794,a870d73daaa5ea465ae9b7c4241df2265a519d4d89ff9c2bdb7dd4b0af8da633,prefill_cycles + 512 * steady_decode_cycles,2320906099356.05,6118752443756.858,95245ae4b3ea37c1de3236a0cbe6c180fb0551417af8d0d111be2e5f0ec9c74c
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,deepseek_v3,request__deepseek_v3__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,7316149429935.137,14632.298859870274,17.91543505982792,capacity_infeasible_projection,capacity_feasible,7f2c37c85bbb665463cdb532a1e7908232bec0d65ac2baa1c16834b31c8a0794,bd965cbfe66995719dbf24cc87d32cad419e3dadebc375e6a81e6e1b91af0b4b,prefill_cycles + 512 * steady_decode_cycles,4023882186464.3257,10608416673405.95,6ce2b8a27636d0162f5547c6d3aa0cb6dddb606eed902cd3bfa559a9dd198b49
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,gpt3_175b,request__gpt3_175b__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,30671300564667.492,61342.60112933499,0.5341801520759092,capacity_infeasible_projection,capacity_feasible,0daa902888a5c41621d3aca2d85a88aa49cfbd015d3360a6fe09537513037a75,eba821259c90764b3be1ea70c0977d26c607152e492a2b73858043a58c185e5d,prefill_cycles + 512 * steady_decode_cycles,16870527487431.83,44472073641903.16,57b4d8e00a3162f5e52a7f2d30c6c5b5afee788cf0b96a511f5c250a4a22a474
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,gpt3_175b,request__gpt3_175b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,238619618014360.97,477239.23602872196,0.5492926402728195,capacity_infeasible_projection,capacity_feasible,0daa902888a5c41621d3aca2d85a88aa49cfbd015d3360a6fe09537513037a75,40300ff95b2b89000e726b137950e1cedb1ce5ed197892ac38097c89ebb921b9,prefill_cycles + 512 * steady_decode_cycles,131242102084763.25,345997133943958.7,a30d24f0cedd1a382f0f75eef5f865caf94898b40215e5f017740a51a7f04cfe
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,gpt3_175b,request__gpt3_175b__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,30669439982000.926,61338.879964001855,0.5342125584821676,capacity_infeasible_projection,capacity_feasible,00b906e93b19fafcb384458518876fe91792b1863326bd916711af0c8f15eb6c,24b0e313c9b306a65128b7fc49dbaded0fdce0cef09b01457c9186a5c4e0531e,prefill_cycles + 512 * steady_decode_cycles,16869318108698.557,44469561855303.3,f204de2fc5410e279bffe711b3963415a3d60893cfb221ed77c35eb6334c422e
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,gpt3_175b,request__gpt3_175b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,238488017131952.97,476976.03426390595,0.5495957473095145,capacity_infeasible_projection,capacity_feasible,00b906e93b19fafcb384458518876fe91792b1863326bd916711af0c8f15eb6c,d0c02aff828b13aa548416e9965be875db79613cb333f234a4b8b6268887205c,prefill_cycles + 512 * steady_decode_cycles,131169535541172.2,345806498722733.75,7c73c95dc6c1b69343f0d100144cc94d933e018cb60350250a9e3ed30e7f97bf
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,llama2_7b,request__llama2_7b__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,3336408992934.5884,6672.8179858691765,4.910668936181355,capacity_infeasible_projection,capacity_feasible,2709773a2c17597ecd1bc24d2a38cc1db1b784d054283d93e326db2ea04fba3b,30a247d3631cb1b3193399c70ac2cf36933cfee204264275454e23a0c3ab1631,prefill_cycles + 512 * steady_decode_cycles,1835076461957.313,4837741523911.863,9dcd02cdb62ab2056dec879b8ff87dfbe8b35e2a51e7e4b0b4d362ac02f8fe21
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,llama2_7b,request__llama2_7b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,26435687816631.87,52871.37563326374,4.958146007365723,capacity_infeasible_projection,capacity_feasible,2709773a2c17597ecd1bc24d2a38cc1db1b784d054283d93e326db2ea04fba3b,257b8c0e7b53f46bbfde5da15cf33f6c6699176548ef4c839b58bb3a40f7aae0,prefill_cycles + 512 * steady_decode_cycles,14539679814990.822,38331695818272.93,0ffb7ae7dc9598fdced069b5c2faffeffd7f07255569f805aadb706e5cb2770d
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,llama2_7b,request__llama2_7b__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,3336341170795.832,6672.682341591664,4.910768761724645,capacity_infeasible_projection,capacity_feasible,11cd766a6cc6c75803186d9ebc10509d2a1d78c7be1136f9f189343dd932dab6,75ea92e366cd5d3775c6e4a42e4c4e48bd85635e85b8951c77b542baebbdd732,prefill_cycles + 512 * steady_decode_cycles,1835032377567.121,4837649964024.542,9b59026420cb6d32e7758272536270af4282c00ca53f374391978ba6d1baa6bc
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,llama2_7b,request__llama2_7b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,26427295935083.887,52854.59187016777,4.9597204466913976,capacity_infeasible_projection,capacity_feasible,11cd766a6cc6c75803186d9ebc10509d2a1d78c7be1136f9f189343dd932dab6,b66006806fee209f0de32306431cee8f5b0aa63e4189bac0cca1c25355f6a91e,prefill_cycles + 512 * steady_decode_cycles,14535057497925.55,38319534372242.22,d36dde0c4ff0f164ce6d9f1c2de7f9bd08e1b88f453b4b8b3f0f4895022c0a35
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,llama3_1_405b,request__llama3_1_405b__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,5509410158077.421,11018.820316154843,2.9738210679375894,capacity_infeasible_projection,capacity_feasible,bce042a735aaf635d5598de01abbc8a8d1809afdaeb42048ab46193c6c1cabbb,7aaf28a9b8d5f0db089b80a24814333b90da65e929de9bc18f065a38c1bc3b5a,prefill_cycles + 512 * steady_decode_cycles,3033195175908.7456,7985625140246.097,9819d21eceb7ba9709e8a60695449d8316dcef2a301a02f916c3234ac28441ef
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,llama3_1_405b,request__llama3_1_405b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,28518995170812.363,57037.990341624725,4.59595435305326,capacity_infeasible_projection,capacity_feasible,bce042a735aaf635d5598de01abbc8a8d1809afdaeb42048ab46193c6c1cabbb,4f9453028436b98c5833999d2267a633a09fb3b5b446b8c90e4e83b42bda1a4e,prefill_cycles + 512 * steady_decode_cycles,15688466932912.965,41349523408711.76,fe600cf1d71e5fb6fc7f020fc4a14d3e57a2e6a45f6e88c39bf9626a98ee88ad
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,llama3_1_405b,request__llama3_1_405b__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,5504537839388.543,11009.075678777086,2.976453333241138,capacity_infeasible_projection,capacity_feasible,4dcebe2f5b06659845c908183df91d2a99222f4f5b7f8ca0f857ed3d1585d230,f6912abecc3b03992e50c13a1b2c3e8debb57e964f6fe5ec78625d2e05f0eebc,prefill_cycles + 512 * steady_decode_cycles,3030028168760.964,7979047510016.121,401aa6c243960fe4d6b295b0aab1143a800c975c011319ddafbcfcd422914486
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,llama3_1_405b,request__llama3_1_405b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,28240979904284.445,56481.95980856889,4.641198727672868,capacity_infeasible_projection,capacity_feasible,4dcebe2f5b06659845c908183df91d2a99222f4f5b7f8ca0f857ed3d1585d230,4ee175d40ed0122fba3bffb68ae21a65931122e7ebf2d95999b70ac61f05d18c,prefill_cycles + 512 * steady_decode_cycles,15535071304453.713,40946888504115.19,870f3fbc44c898f40f53b8b7da999901c89a590273f1ffb09b2985375319747b
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,llama3_8b,request__llama3_8b__b64__g512,request,naive,2304,64,512,analytical_feasible,resource_explicit_analytical_extrapolation,865226256021.739,1730.452512043478,18.936087394449515,capacity_feasible,capacity_feasible,039c117f49bf392f67323ed5520bd788cc09bfaff8dd1ce44f20b24687f205a7,8d23007a57ca8b9a433a7c5e3544a25d1a6447d74cf33c674bf06357c63d44d3,prefill_cycles + 512 * steady_decode_cycles,562397066414.1305,1168055445629.348,ae6bdae7e43393f8cc0259cea8a597198a9b8d388d77a57c5017ae5ecce4d269
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,llama3_8b,request__llama3_8b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,6646848348981.061,13293.696697962121,19.71942086208314,capacity_infeasible_projection,capacity_feasible,039c117f49bf392f67323ed5520bd788cc09bfaff8dd1ce44f20b24687f205a7,1f2c20d116c7d5777c45ba37d7b51e117bc059ecaa8ef8a4d7fb39338de7a9e4,prefill_cycles + 512 * steady_decode_cycles,3655821949850.048,9637874748112.074,e0fca0405ad16c2b6276bcec2c80cc3c8dc3b529be4261a9cd426ab73d949e1f
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,llama3_8b,request__llama3_8b__b64__g512,request,sw_opt,2304,64,512,analytical_feasible,resource_explicit_analytical_extrapolation,865162397647.5668,1730.3247952951335,18.937485083204226,capacity_feasible,capacity_feasible,352c44819c77a682f588f5947b1faa4d31c0ebac8a4c8579b861d1716273ac15,565fac5a5bd2248860b70ca64a664879320910e8ac7457b917bb32afce31b8de,prefill_cycles + 512 * steady_decode_cycles,562355558470.9185,1167969236824.2153,d06c56877dbec35c9d7f0e074e241c2ee53156d5357e7dd91f4539925ddb864c
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,llama3_8b,request__llama3_8b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,6638221821903.574,13276.443643807148,19.745046718311357,capacity_infeasible_projection,capacity_feasible,352c44819c77a682f588f5947b1faa4d31c0ebac8a4c8579b861d1716273ac15,9ff1a0e56becfc96a08f3a86673c05fd2d8fe31cffce6c5971ce45d528f2ee18,prefill_cycles + 512 * steady_decode_cycles,3651070974120.013,9625372669687.135,59cd07487aa62651bfcef3adf9925d890c1b88b6da9b3370a5fdb62cd938ae09
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,mixtral_8x7b,request__mixtral_8x7b__b64__g512,request,naive,2304,64,512,analytical_feasible,resource_explicit_analytical_extrapolation,1083123314467.6389,2166.246628935278,15.126624809154649,capacity_feasible,capacity_feasible,1a238d3137690e8c908cc9474842db1629e1481a891037f68ffdc84bfc932c3e,3d3a088deeaf80dea33b101057dd53b66e38a76fb65c0ea5a7ee4bd335893c09,prefill_cycles + 512 * steady_decode_cycles,704030154403.9652,1462216474531.3125,9e33faec6ac9607046bc9d62b30d73a2470f4d47ea72748c08ede4ef71cc846b
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,mixtral_8x7b,request__mixtral_8x7b__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,6883452376093.991,13766.904752187982,19.04160773381811,capacity_infeasible_projection,capacity_feasible,1a238d3137690e8c908cc9474842db1629e1481a891037f68ffdc84bfc932c3e,d2820ac5172427966fb7480ccb79c88cc93c65b9f1d5e1453eda51f3e3f0d8a3,prefill_cycles + 512 * steady_decode_cycles,3786074965234.1157,9980829786953.867,e68015e74a6515c1fdba869528580572d9e325ddc5789e0431a1caa9c777a8bd
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,mixtral_8x7b,request__mixtral_8x7b__b64__g512,request,sw_opt,2304,64,512,analytical_feasible,resource_explicit_analytical_extrapolation,1082279321784.8597,2164.5586435697196,15.13842098819743,capacity_feasible,capacity_feasible,c0b945c42ed971de07414ca8e9873404f3c4854be1fc2dc5cb2d1d8bc08ef060,894e9f6c24d1c40bb3da91d8df68dc4e89c52f65632697eff70e7db7fda08324,prefill_cycles + 512 * steady_decode_cycles,703481559160.1588,1461077084409.5605,7c09a59079485d5e263ccddce7ce3fce3984e2bb06906b3a079461434f0f166f
cand-5312822aa2454e00,5312822aa2454e008cfbf2d4e5e7a3d9db1473509bb10b6c7858e530ad989f64,mixtral_8x7b,request__mixtral_8x7b__b512__g512,request,sw_opt,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,6855338746040.867,13710.677492081735,19.1196970500834,capacity_infeasible_projection,capacity_feasible,c0b945c42ed971de07414ca8e9873404f3c4854be1fc2dc5cb2d1d8bc08ef060,c79fffea729c1ef80988b9538c80197fff9343a84d06746ddbba2fe60153c553,prefill_cycles + 512 * steady_decode_cycles,3770528069436.6196,9940149422645.115,c0d9990f3485ebf7e470496b3bf33dc9100b0303e8b50c3c6d171f02b020cbb0
cand-534a86963995babb,534a86963995babbdced4c8a9f2be3a02afa31c9fcf80a3255585f83e736717b,deepseek_v3,request__deepseek_v3__b64__g512,request,naive,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,8439705304747.409,16879.41060949482,1.9413000108882776,capacity_infeasible_projection,capacity_feasible,4b9a8a4ef32fc70a0276f49ca872b049c724662c5bf2118eab2f548d902eb665,d355a91a5e3b1eff38594ce77f966c76623ab98cc31636c5a6cbcece9c3d3807,prefill_cycles + 512 * steady_decode_cycles,4641837917611.075,12237572691883.742,34ae23ad5694aadbdca5b475a4dff7558dbd89a3add4f578dbbd01f9eb629050
cand-534a86963995babb,534a86963995babbdced4c8a9f2be3a02afa31c9fcf80a3255585f83e736717b,deepseek_v3,request__deepseek_v3__b512__g512,request,naive,2304,512,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,15364096273935.592,30728.192547871182,8.531058232325515,capacity_infeasible_projection,capacity_feasible,4b9a8a4ef32fc70a0276f49ca872b049c724662c5bf2118eab2f548d902eb665,0f4473dcc6a30529aae033b097153a64dcf4b99436c27145141879840846aff2,prefill_cycles + 512 * steady_decode_cycles,8450252950664.575,22277939597206.61,379d7d822f34c986f0250ed449fa6240412b5e15f7d1a95d047ba1c8bc9b901b
cand-534a86963995babb,534a86963995babbdced4c8a9f2be3a02afa31c9fcf80a3255585f83e736717b,deepseek_v3,request__deepseek_v3__b64__g512,request,sw_opt,2304,64,512,analytical_infeasible_projection,resource_explicit_analytical_extrapolation,8438937871341.223,16877.875742682445,1.9414765518822392,capacity_infeasible_projection,capacity_feasible,8214740cd199bdd82417632ba42c82dccb03e11e4387a29bd56b2fb42f8ab58b,1e1b9d6083b7e9aebecf361d4e373b7ce5bff5257bcbccc9a310a81a929cb5a9,prefill_cycles + 512 * steady_decode_cycles,4641415829237.673,12236459913444.773,f720bc67b42dbf4d2443c3498122478ae5047b763d116204bab50774f2bf6a2d
